fips_code,_year,prevalence,n,majority_acc,auroc_baseline,auprc_baseline,threshold
53033,2023,0.0,365,1.0,,0.0,0.05
53033,2024,0.01912568306010929,366,0.9808743169398907,0.5,0.01912568306010929,0.05
06073,2019,0.0,265,1.0,,0.0,0.1
06073,2020,0.0,315,1.0,,0.0,0.1
06073,2021,0.0,329,1.0,,0.0,0.1
06073,2022,0.0,326,1.0,,0.0,0.1
06073,2023,0.0,289,1.0,,0.0,0.1
06073,2024,0.0,357,1.0,,0.0,0.1
06075,2019,0.0027397260273972603,365,0.9972602739726028,0.5,0.0027397260273972603,0.1
06075,2020,0.0,366,1.0,,0.0,0.1
06075,2021,0.0,365,1.0,,0.0,0.1
06075,2022,0.0,365,1.0,,0.0,0.1
06075,2023,0.005479452054794521,365,0.9945205479452055,0.5,0.005479452054794521,0.1
06075,2024,0.00273224043715847,366,0.9972677595628415,0.5,0.00273224043715847,0.1
12086,2019,0.0,365,1.0,,0.0,0.1
12086,2020,0.0,366,1.0,,0.0,0.1
12086,2021,0.0,365,1.0,,0.0,0.1
12086,2022,0.0,365,1.0,,0.0,0.1
12086,2023,0.0,365,1.0,,0.0,0.1
12086,2024,0.0,366,1.0,,0.0,0.1
12095,2019,0.0,365,1.0,,0.0,0.1
12095,2020,0.0,366,1.0,,0.0,0.1
12095,2021,0.0,365,1.0,,0.0,0.1
12095,2022,0.0136986301369863,365,0.9863013698630136,0.5,0.0136986301369863,0.1
12095,2023,0.0,365,1.0,,0.0,0.1
12095,2024,0.00819672131147541,366,0.9918032786885246,0.5,0.00819672131147541,0.1
13121,2019,0.0,365,1.0,,0.0,0.1
13121,2020,0.00546448087431694,366,0.994535519125683,0.5,0.00546448087431694,0.1
13121,2021,0.0,365,1.0,,0.0,0.1
13121,2022,0.0,365,1.0,,0.0,0.1
13121,2023,0.0027397260273972603,365,0.9972602739726028,0.5,0.0027397260273972603,0.1
13121,2024,0.0,366,1.0,,0.0,0.1
17031,2019,0.0,365,1.0,,0.0,0.1
17031,2020,0.00546448087431694,366,0.994535519125683,0.5,0.00546448087431694,0.1
17031,2021,0.0,365,1.0,,0.0,0.1
17031,2022,0.0,365,1.0,,0.0,0.1
17031,2023,0.0,365,1.0,,0.0,0.1
17031,2024,0.0,366,1.0,,0.0,0.1
25025,2019,0.0,365,1.0,,0.0,0.1
25025,2020,0.0,366,1.0,,0.0,0.1
25025,2021,0.0,365,1.0,,0.0,0.1
25025,2022,0.0,365,1.0,,0.0,0.1
25025,2023,0.0,365,1.0,,0.0,0.1
25025,2024,0.0,366,1.0,,0.0,0.1
36061,2019,0.0,365,1.0,,0.0,0.1
36061,2020,0.00273224043715847,366,0.9972677595628415,0.5,0.00273224043715847,0.1
36061,2021,0.0,365,1.0,,0.0,0.1
36061,2022,0.0,365,1.0,,0.0,0.1
36061,2023,0.0,365,1.0,,0.0,0.1
36061,2024,0.0,366,1.0,,0.0,0.1
48029,2019,0.0,365,1.0,,0.0,0.1
48029,2020,0.0,366,1.0,,0.0,0.1
48029,2021,0.00821917808219178,365,0.9917808219178083,0.5,0.00821917808219178,0.1
48029,2022,0.0,365,1.0,,0.0,0.1
48029,2023,0.0,365,1.0,,0.0,0.1
48029,2024,0.0,366,1.0,,0.0,0.1
48201,2019,0.0,365,1.0,,0.0,0.1
48201,2020,0.0,366,1.0,,0.0,0.1
48201,2021,0.00821917808219178,365,0.9917808219178083,0.5,0.00821917808219178,0.1
48201,2022,0.0,365,1.0,,0.0,0.1
48201,2023,0.0,365,1.0,,0.0,0.1
48201,2024,0.03551912568306011,366,0.9644808743169399,0.5,0.03551912568306011,0.1
51059,2019,0.0,365,1.0,,0.0,0.1
51059,2020,0.0,366,1.0,,0.0,0.1
51059,2021,0.0027397260273972603,365,0.9972602739726028,0.5,0.0027397260273972603,0.1
51059,2022,0.0,365,1.0,,0.0,0.1
51059,2023,0.0,365,1.0,,0.0,0.1
51059,2024,0.0,366,1.0,,0.0,0.1
53033,2019,0.0,365,1.0,,0.0,0.1
53033,2020,0.0,366,1.0,,0.0,0.1
53033,2021,0.005479452054794521,365,0.9945205479452055,0.5,0.005479452054794521,0.1
53033,2022,0.0,365,1.0,,0.0,0.1
53033,2023,0.0,365,1.0,,0.0,0.1
53033,2024,0.01366120218579235,366,0.9863387978142076,0.5,0.01366120218579235,0.1
