day,AWND,PRCP,TMAX,TMIN,WSF2,WSF5,WT01,WT02,WT03,WT08
2024-04-07,3.6,0.0,27.50909090909091,15.354545454545455,8.1,14.8,,,,
2024-04-08,5.466666666666666,0.0,26.636363636363637,17.472727272727273,10.7,14.3,,,,
2024-04-09,6.566666666666666,0.0,27.072727272727274,20.045454545454547,10.3,13.9,,,,
2024-04-10,5.8,0.0,27.90909090909091,21.363636363636363,9.4,15.7,,,,
2024-04-11,6.3,2.5,29.94545454545454,23.636363636363637,11.6,16.5,1.0,,,1.0
2024-04-12,3.4,12.7,29.536363636363635,20.563636363636363,9.4,11.6,,,,1.0
2024-04-13,4.333333333333333,0.0,28.022222222222222,17.1,8.1,15.7,,,,
2024-04-14,3.6333333333333333,0.0,26.939999999999998,17.779999999999998,8.1,15.2,,,,
2024-04-15,3.3000000000000003,0.0,27.23,16.72,8.1,10.7,1.0,,,
2024-04-16,4.3999999999999995,0.0,27.78,17.89,10.3,15.2,,,,
2024-04-17,4.933333333333334,0.0,28.15,20.16,8.9,14.3,,,,
2024-04-18,3.766666666666667,0.0,28.811111111111114,18.77777777777778,7.6,11.2,,,,1.0
2024-04-19,2.533333333333333,0.0,29.88888888888889,19.633333333333333,6.7,10.3,1.0,,,
2024-04-20,2.566666666666667,0.0,30.1,19.89090909090909,7.6,10.7,1.0,,,
2024-04-21,3.0666666666666664,0.0,30.563636363636363,20.636363636363637,7.6,12.5,1.0,,,
2024-04-22,3.033333333333333,37.4,30.90909090909091,20.90909090909091,10.7,13.9,1.0,,1.0,
2024-04-23,4.733333333333333,277.2,28.872727272727275,19.59090909090909,9.4,13.0,,,,
2024-04-24,3.5666666666666664,0.0,27.327272727272728,18.38181818181818,8.1,11.6,,,,
2024-04-25,3.3666666666666667,0.0,28.110000000000003,18.15,8.9,13.0,,,,
2024-04-26,4.533333333333333,0.0,28.32,18.61,9.8,13.9,,,,
2024-04-27,7.866666666666667,3.2,28.05,20.87777777777778,13.0,16.5,1.0,,,
2024-04-28,7.733333333333333,23.2,27.619999999999997,22.16,12.5,15.7,,,1.0,1.0
2024-04-29,5.966666666666666,13.299999999999999,28.060000000000002,21.55,10.3,14.8,1.0,,1.0,1.0
2024-04-30,4.033333333333334,621.0,28.55,21.05,8.9,15.2,1.0,1.0,1.0,1.0
2024-05-01,3.4,586.5,29.43333333333333,21.0,7.6,11.2,1.0,,1.0,
2024-05-02,4.366666666666666,93.4,29.589999999999996,21.82,8.9,11.6,,,,
2024-05-03,4.733333333333333,11.8,29.8,22.10909090909091,9.4,12.5,,,,
2024-05-04,5.133333333333334,7.7,29.754545454545454,22.763636363636365,9.4,12.5,,,,
2024-05-05,5.566666666666666,1.3,29.745454545454546,23.38181818181818,8.9,12.5,,,,
2024-05-06,4.933333333333334,2.8,29.645454545454548,22.472727272727273,8.1,13.0,,,,
2024-05-07,3.8666666666666667,0.0,30.41818181818182,22.88181818181818,7.2,10.3,,,,
2024-05-08,3.5666666666666664,0.0,31.063636363636363,22.918181818181818,7.2,10.3,,,,
2024-05-09,3.7000000000000006,0.0,31.427272727272726,23.59090909090909,7.6,11.6,,,,
2024-05-10,3.1666666666666665,0.8,32.91818181818182,22.327272727272728,6.7,10.3,,,,
2024-05-11,4.266666666666667,0.0,33.989999999999995,22.727272727272727,9.8,13.9,1.0,,,
2024-05-12,4.1000000000000005,0.0,34.17,22.98,8.9,11.6,,,,
2024-05-13,4.833333333333333,0.0,32.410000000000004,23.830000000000002,8.9,11.2,1.0,,,
2024-05-14,5.3,1.0,32.58181818181818,26.163636363636364,9.8,15.7,,,,
2024-05-15,4.466666666666667,0.0,34.300000000000004,26.572727272727274,9.8,14.3,,,1.0,
2024-05-16,4.666666666666667,1.5,34.50909090909091,26.40909090909091,11.2,14.8,,,1.0,
2024-05-17,3.233333333333333,0.3,34.38181818181818,24.09090909090909,8.9,16.1,1.0,,,
2024-05-18,3.766666666666667,1.8,35.018181818181816,25.754545454545454,8.1,13.4,,,,
2024-05-19,3.3000000000000003,0.0,35.40909090909091,26.172727272727272,9.4,12.1,,,,1.0
2024-05-20,3.9,1.3,34.48181818181818,25.19090909090909,9.8,13.0,1.0,,1.0,
2024-05-21,2.4,43.400000000000006,33.98181818181818,23.118181818181817,11.6,14.8,1.0,,1.0,1.0
2024-05-22,3.466666666666667,305.7,32.336363636363636,22.88181818181818,8.1,11.6,,,,
2024-05-23,3.3333333333333335,4.3,32.336363636363636,23.172727272727272,9.4,11.2,,,,
2024-05-24,2.5,0.0,33.059999999999995,22.66,6.7,11.6,,,,
2024-05-25,2.9333333333333336,2.3,33.42727272727273,23.745454545454546,8.1,11.6,,,1.0,
2024-05-26,2.966666666666667,5.9,35.06363636363636,23.845454545454547,8.1,13.0,,,,
2024-05-27,2.5,0.3,34.690909090909095,24.19090909090909,7.2,12.1,1.0,,,
2024-05-28,2.8000000000000003,65.1,34.28181818181818,25.672727272727272,10.3,13.9,1.0,,1.0,
2024-05-29,2.6999999999999997,172.2,34.654545454545456,24.336363636363636,10.3,13.4,1.0,,1.0,
2024-05-30,2.6,180.5,34.445454545454545,23.281818181818185,11.2,16.5,,,1.0,
2024-05-31,5.1000000000000005,57.6,32.92727272727273,23.9,10.7,14.3,,,,
2024-06-01,6.366666666666667,40.6,31.781818181818185,23.94545454545454,11.6,16.1,,,,
2024-06-02,5.166666666666667,223.2,30.654545454545453,23.336363636363636,10.7,14.8,1.0,,1.0,
2024-06-03,4.0,245.2,30.972727272727273,23.627272727272725,8.1,12.5,1.0,,1.0,
2024-06-04,3.1,0.6,31.863636363636363,22.272727272727273,6.7,10.3,,,,
2024-06-05,3.5666666666666664,0.0,32.56363636363636,23.59090909090909,7.6,10.7,,,,
2024-06-06,2.9,0.0,33.663636363636364,25.29090909090909,7.6,11.6,,,,
2024-06-07,1.8,52.39999999999999,33.72727272727273,24.845454545454547,20.1,29.1,,,1.0,1.0
2024-06-08,1.8,294.1,33.23636363636364,24.336363636363636,8.1,13.0,1.0,,1.0,
2024-06-09,2.2666666666666666,362.0,33.28181818181818,24.845454545454547,8.1,14.8,1.0,,1.0,
2024-06-10,3.233333333333333,289.7,33.36363636363637,24.79090909090909,11.2,16.5,1.0,,1.0,1.0
2024-06-11,2.2333333333333334,486.9,30.39090909090909,24.88181818181818,8.9,12.5,1.0,,1.0,1.0
2024-06-12,3.9,2357.7,28.836363636363636,23.681818181818183,13.0,17.9,1.0,1.0,1.0,
2024-06-13,3.3333333333333335,3089.0,29.49090909090909,23.718181818181815,8.1,11.2,1.0,1.0,1.0,
2024-06-14,2.1999999999999997,361.6,30.781818181818185,24.172727272727272,9.8,13.4,1.0,,1.0,1.0
2024-06-15,1.3666666666666665,313.6,30.39090909090909,24.627272727272725,4.5,7.2,,,1.0,
2024-06-16,3.3666666666666667,38.1,31.518181818181816,25.672727272727276,7.2,9.8,,,,
2024-06-17,6.3,12.5,31.572727272727274,25.827272727272728,11.2,16.5,1.0,,,1.0
2024-06-18,6.166666666666667,49.1,31.427272727272726,26.072727272727274,9.8,13.0,,,,
2024-06-19,6.3,41.1,31.463636363636365,26.527272727272727,11.2,15.2,1.0,,,1.0
2024-06-20,5.233333333333333,64.8,31.572727272727274,25.518181818181816,10.7,14.8,1.0,,1.0,
2024-06-21,3.6666666666666665,43.0,32.269999999999996,25.11,12.5,15.7,1.0,,1.0,1.0
2024-06-22,2.9,134.9,32.77272727272727,24.44545454545454,13.0,16.5,1.0,,1.0,
2024-06-23,4.433333333333334,240.5,31.827272727272728,23.99090909090909,9.8,13.4,1.0,,1.0,
2024-06-24,1.7333333333333334,92.5,31.272727272727273,24.327272727272724,10.7,14.3,1.0,,1.0,
2024-06-25,2.1666666666666665,422.3,31.663636363636364,24.172727272727272,9.8,13.4,1.0,,1.0,1.0
2024-06-26,2.466666666666667,404.6,32.63636363636363,25.036363636363635,8.1,11.6,,,1.0,
2024-06-27,2.4333333333333336,420.4,33.56,25.45,12.5,15.2,1.0,,1.0,
2024-06-28,2.266666666666667,61.5,33.78,25.95,13.4,18.8,1.0,,1.0,1.0
2024-06-29,3.6333333333333333,73.3,33.6,25.839999999999996,9.8,12.5,1.0,,,
2024-06-30,2.3000000000000003,292.4,31.07,25.009999999999998,13.9,18.3,1.0,,1.0,
2024-07-01,2.566666666666667,441.3,30.763636363636362,24.281818181818178,9.8,12.5,1.0,,1.0,
2024-07-02,3.466666666666667,65.6,33.10909090909091,24.99090909090909,9.8,11.6,1.0,,1.0,
2024-07-03,4.1000000000000005,33.3,33.72727272727273,26.463636363636365,9.8,12.5,,,,
2024-07-04,3.5666666666666664,6.6,33.48181818181818,26.718181818181815,8.1,11.2,1.0,,,
2024-07-05,2.3333333333333335,57.699999999999996,33.627272727272725,26.127272727272725,7.2,9.8,,,1.0,
2024-07-06,2.0,7.1,33.18181818181818,26.072727272727274,5.8,10.7,,,1.0,
2024-07-07,2.6999999999999997,113.39999999999999,33.42727272727273,26.372727272727275,7.6,12.1,1.0,,1.0,
2024-07-08,2.8333333333333335,106.3,33.97272727272727,27.181818181818183,6.7,11.6,,,,
2024-07-09,2.533333333333333,0.3,33.87272727272727,27.072727272727274,8.9,11.6,,,,1.0
2024-07-10,1.7,7.6,33.66363636363636,26.154545454545453,7.2,8.9,,,1.0,
2024-07-11,2.3666666666666667,108.1,32.736363636363635,25.4,12.5,17.0,,,1.0,
2024-07-12,2.0,245.8,32.77272727272727,24.427272727272726,7.6,13.0,1.0,,,
2024-07-13,3.233333333333333,53.1,32.77272727272727,25.05454545454546,8.9,12.5,1.0,,1.0,1.0
2024-07-14,4.566666666666666,39.6,33.28181818181818,26.10909090909091,10.3,14.3,1.0,,1.0,
2024-07-15,3.3333333333333335,24.6,32.86363636363637,26.218181818181815,9.4,13.0,1.0,,1.0,
2024-07-16,3.0,137.4,32.78181818181818,26.018181818181816,9.4,13.0,1.0,,1.0,
2024-07-17,4.166666666666667,83.6,33.32727272727272,26.463636363636365,7.6,11.6,,,1.0,
2024-07-18,3.4333333333333336,34.2,33.67272727272727,26.527272727272727,8.1,11.6,,,1.0,
2024-07-19,3.466666666666667,16.9,34.02727272727273,26.55454545454546,7.6,11.6,,,1.0,
2024-07-20,3.9,48.3,34.08181818181818,26.018181818181816,10.7,13.9,,,1.0,1.0
2024-07-21,3.766666666666667,5.4,33.981818181818184,26.972727272727273,10.7,13.9,1.0,,1.0,
2024-07-22,2.1,214.39999999999998,32.76363636363636,24.745454545454546,11.6,14.8,1.0,,1.0,
2024-07-23,3.6999999999999997,402.3,33.21818181818182,24.9,10.3,13.9,,,1.0,
2024-07-24,5.0,92.1,33.36363636363637,25.972727272727273,11.2,14.3,,,1.0,
2024-07-25,4.066666666666666,50.9,33.42727272727273,26.536363636363635,8.1,11.6,,,,
2024-07-26,2.966666666666667,50.9,33.43636363636363,24.845454545454547,7.6,10.3,,,,
2024-07-27,2.6333333333333333,44.2,33.52727272727273,25.345454545454547,9.4,11.6,1.0,,,
2024-07-28,1.9000000000000001,97.8,33.87272727272727,25.05454545454546,11.6,14.8,1.0,,1.0,
2024-07-29,1.5666666666666664,169.9,33.736363636363635,24.636363636363637,10.3,15.7,1.0,,1.0,
2024-07-30,1.7666666666666668,271.0,33.21818181818182,24.49090909090909,10.7,15.2,1.0,,1.0,
2024-07-31,3.3333333333333335,131.3,33.72,25.5,7.2,10.3,1.0,,,
2024-08-01,3.6666666666666665,38.2,33.96363636363636,26.60909090909091,8.1,11.2,,,,
2024-08-02,4.466666666666667,64.30000000000001,34.018181818181816,26.572727272727274,13.0,16.5,1.0,,1.0,
2024-08-03,6.533333333333334,267.1,32.372727272727275,24.79090909090909,14.8,20.6,1.0,1.0,1.0,1.0
2024-08-04,6.7,803.7,31.972727272727273,24.472727272727273,13.4,18.3,1.0,,1.0,
2024-08-05,4.833333333333333,355.8,33.07272727272727,26.018181818181816,9.8,13.4,,,1.0,
2024-08-06,4.5,1.6,33.32727272727272,26.863636363636363,10.7,14.8,,,1.0,
2024-08-07,4.1000000000000005,127.5,33.93636363636364,26.772727272727273,8.1,11.6,,,,
2024-08-08,3.5666666666666664,0.3,33.93636363636364,26.818181818181817,7.6,13.0,,,,
2024-08-09,2.2333333333333334,73.19999999999999,33.58181818181818,25.454545454545453,10.3,13.9,1.0,,1.0,1.0
2024-08-10,2.1666666666666665,326.3,33.81818181818182,24.09090909090909,7.2,10.7,1.0,,1.0,
2024-08-11,2.3000000000000003,17.8,34.127272727272725,25.5,6.7,9.8,1.0,,1.0,
2024-08-12,3.233333333333333,43.9,33.981818181818184,26.181818181818183,7.2,11.2,,,1.0,
2024-08-13,2.733333333333333,0.8,34.06363636363636,26.11818181818182,6.7,10.3,,,1.0,
2024-08-14,1.8333333333333333,107.1,33.78181818181818,26.481818181818184,8.9,13.0,1.0,,1.0,1.0
2024-08-15,1.7333333333333334,80.19999999999999,35.1,25.854545454545452,8.9,12.1,,,1.0,1.0
2024-08-16,3.6666666666666665,322.6,33.769999999999996,25.44,10.3,14.3,1.0,,1.0,
2024-08-17,3.8000000000000003,163.4,32.11818181818182,25.354545454545452,9.4,11.6,1.0,,,
2024-08-18,2.3666666666666667,12.6,31.981818181818184,25.454545454545453,7.2,9.4,,,1.0,
2024-08-19,2.3000000000000003,139.5,32.41818181818182,25.55454545454546,8.1,10.7,1.0,,1.0,
2024-08-20,3.1666666666666665,149.6,33.42727272727273,25.70909090909091,11.6,17.0,,,1.0,1.0
2024-08-21,1.6333333333333335,102.4,33.58181818181818,25.5,13.4,17.4,1.0,,1.0,
2024-08-22,2.1,296.9,33.49090909090909,24.736363636363638,12.5,17.9,1.0,,1.0,
2024-08-23,3.1999999999999997,170.8,33.74545454545454,25.08181818181818,12.5,17.4,,,1.0,
2024-08-24,2.033333333333333,208.9,30.89090909090909,25.145454545454548,7.6,10.3,1.0,,1.0,
2024-08-25,2.0,426.1,31.763636363636362,24.7,8.1,11.6,,,1.0,
2024-08-26,3.1666666666666665,156.7,33.16363636363636,25.818181818181817,8.9,10.7,1.0,,,
2024-08-27,4.333333333333333,77.2,33.36363636363637,25.70909090909091,11.2,16.5,1.0,,1.0,
2024-08-28,2.9333333333333336,211.3,32.627272727272725,25.863636363636363,10.7,15.2,1.0,,1.0,
2024-08-29,2.5666666666666664,298.7,32.17272727272727,25.036363636363635,10.3,14.3,1.0,,1.0,
2024-08-30,3.5666666666666664,436.0,31.963636363636365,24.4,12.5,16.1,1.0,,1.0,
2024-08-31,3.1999999999999997,168.6,31.736363636363638,24.845454545454547,7.6,11.2,,,,
2024-09-01,2.733333333333333,577.0,31.363636363636363,24.29090909090909,11.2,15.7,1.0,,1.0,1.0
2024-09-02,2.8666666666666667,411.8,31.70909090909091,24.80909090909091,9.4,14.3,1.0,,1.0,
2024-09-03,3.3666666666666667,133.6,32.52727272727273,25.61818181818182,9.8,13.9,1.0,,1.0,
2024-09-04,3.6,173.1,32.88181818181818,25.4,11.6,17.0,1.0,,1.0,
2024-09-05,3.6666666666666665,267.9,33.03636363636363,25.00909090909091,8.1,12.5,,,,
2024-09-06,3.3000000000000003,1.2,33.22727272727273,26.281818181818185,7.6,12.1,,,,
2024-09-07,3.033333333333333,34.3,33.53636363636363,25.981818181818184,7.6,12.5,1.0,,,
2024-09-08,3.3000000000000003,56.800000000000004,33.72,26.73,7.2,11.2,1.0,,,
2024-09-09,3.1,81.6,33.627272727272725,26.081818181818186,8.9,11.2,1.0,,1.0,
2024-09-10,2.0,79.1,33.42727272727273,25.60909090909091,9.4,14.3,1.0,,1.0,
2024-09-11,2.2666666666666666,551.1,32.82727272727273,25.327272727272728,8.1,12.1,1.0,,1.0,1.0
2024-09-12,1.8,370.6,33.31818181818182,25.254545454545454,8.1,12.1,1.0,,1.0,
2024-09-13,1.7666666666666666,152.5,34.5,25.763636363636362,9.8,13.4,1.0,,1.0,
2024-09-14,1.6333333333333335,439.1,34.43636363636364,25.636363636363637,9.4,11.2,1.0,,1.0,1.0
2024-09-15,1.7666666666666666,218.7,33.63636363636363,25.927272727272726,10.3,13.9,1.0,,1.0,1.0
2024-09-16,1.6333333333333335,360.79999999999995,34.07272727272727,25.163636363636364,9.8,15.7,1.0,,1.0,
2024-09-17,1.5999999999999999,263.6,34.236363636363635,25.20909090909091,6.7,11.6,,,1.0,
2024-09-18,1.4666666666666668,150.0,34.03636363636363,25.39090909090909,9.8,14.3,1.0,,1.0,1.0
2024-09-19,2.266666666666667,172.7,33.18181818181818,24.8,9.4,13.9,1.0,,1.0,
2024-09-20,1.8666666666666665,197.0,32.82727272727272,24.218181818181815,7.2,9.4,,,1.0,
2024-09-21,2.1666666666666665,36.5,32.88181818181818,24.681818181818183,7.6,10.3,1.0,,1.0,
2024-09-22,2.2333333333333334,145.6,33.03636363636363,24.59090909090909,7.2,9.4,1.0,,1.0,
2024-09-23,3.1,5.1,32.78181818181818,25.05454545454546,7.2,10.3,1.0,,,
2024-09-24,4.3,20.3,32.79090909090909,25.60909090909091,12.5,16.1,1.0,,1.0,
2024-09-25,5.433333333333334,321.6,32.27272727272727,25.2,15.7,20.6,1.0,,1.0,
2024-09-26,8.5,249.9,31.91818181818182,25.809090909090912,17.0,32.6,1.0,,1.0,1.0
2024-09-27,4.7,145.1,32.054545454545455,27.036363636363635,10.3,14.3,1.0,,,1.0
2024-09-28,3.0666666666666664,109.9,33.018181818181816,27.181818181818183,7.6,12.1,1.0,,,
2024-09-29,2.2,3.3,33.86363636363637,25.872727272727275,7.2,11.2,1.0,,,
2024-09-30,2.6333333333333333,51.599999999999994,33.627272727272725,26.063636363636363,6.7,9.4,1.0,,,
2024-10-01,1.8333333333333333,99.3,33.26363636363636,26.00909090909091,8.9,11.6,,,,
2024-10-02,1.7333333333333334,19.8,33.736363636363635,24.59090909090909,6.3,9.4,,,1.0,
2024-10-03,2.566666666666667,0.0,32.97272727272727,24.954545454545453,6.3,8.9,,,,
2024-10-04,2.766666666666667,46.0,32.518181818181816,25.518181818181816,8.1,10.3,1.0,,1.0,
2024-10-05,2.8333333333333335,253.39999999999998,30.20909090909091,24.69090909090909,8.1,10.7,1.0,,1.0,1.0
2024-10-06,2.533333333333333,824.4,28.263636363636362,24.172727272727272,8.9,12.1,1.0,,,
2024-10-07,2.466666666666667,1476.5,28.263636363636362,24.272727272727273,7.6,10.7,1.0,,1.0,
2024-10-08,1.7,562.3,28.88181818181818,24.336363636363636,5.8,8.5,1.0,,,
