day,AWND,PRCP,TMAX,TMIN,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT08,county_fips,county_name,state,climate_zone,outage_risk_profile,year,WT06,WT11
2019-02-24,,0.0,12.8,9.15,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-02-25,,12.9,11.95,8.6,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-02-26,,54.6,14.4,11.1,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-02-27,,31.0,15.6,9.4,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-02-28,,0.0,13.3,8.6,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-03-01,,1.3,13.9,8.3,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-03-02,,80.30000000000001,13.3,10.0,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-03-03,,5.3,13.9,10.0,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-03-04,,7.3,13.3,9.4,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-03-05,,30.0,13.9,10.0,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-03-06,,89.9,14.4,10.0,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-03-07,,4.6,12.2,8.9,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-03-08,,0.0,12.2,7.8,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-03-09,,21.9,12.8,7.8,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-03-10,,14.2,13.9,7.8,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-03-11,,0.0,17.2,7.2,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-03-12,,0.0,13.9,9.4,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-03-13,,0.0,16.1,8.9,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-03-14,,0.0,17.8,8.3,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-03-15,,0.0,20.0,8.9,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-03-16,,0.0,21.7,8.9,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-03-17,,0.0,22.2,9.4,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-03-18,,0.0,22.8,10.6,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-03-19,,0.0,16.1,7.8,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-03-20,,76.30000000000001,13.9,7.5,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-03-21,,0.0,11.15,6.35,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-03-22,,44.7,13.3,10.0,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-03-23,,8.3,14.4,10.0,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-03-24,,0.0,18.3,8.9,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-03-25,,13.2,16.7,11.1,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-03-26,,9.3,16.7,6.9,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-03-27,,5.6,15.25,11.4,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-03-28,,3.5,16.1,11.7,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-03-29,,0.0,15.3,9.15,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-03-30,,0.0,17.8,9.4,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-03-31,,0.0,19.45,9.15,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-04-01,,1.6,16.7,10.0,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-04-02,,7.1,16.15,10.0,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-04-03,,0.0,15.85,10.0,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-04-04,,2.6,17.2,11.7,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-04-05,,10.9,16.7,12.2,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-04-06,,1.6,18.9,12.8,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-04-07,,0.0,19.4,13.3,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-04-08,,3.8,18.9,10.25,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-04-09,,0.3,16.4,10.3,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-04-10,,0.0,15.25,9.45,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-04-11,,0.0,14.45,11.15,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-04-12,,0.0,16.4,9.15,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-04-13,,0.0,17.25,10.0,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-04-14,,0.0,13.9,10.55,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-04-15,,1.3,13.9,9.15,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-04-16,,5.0,15.0,9.45,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-04-17,,0.0,18.3,10.0,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-04-18,,0.0,23.9,10.6,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-04-19,,0.0,17.5,9.15,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-04-20,,0.8,16.9,9.75,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-04-21,,0.0,16.1,8.850000000000001,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-04-22,,0.0,18.35,9.15,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-04-23,,0.0,21.950000000000003,11.7,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-04-24,,0.0,19.700000000000003,11.4,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-04-25,,0.0,15.85,10.85,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-04-26,,0.0,17.2,11.1,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-04-27,,0.0,16.1,11.1,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-04-28,,0.0,15.6,10.6,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-04-29,,0.0,16.7,10.6,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-04-30,,0.0,15.6,11.7,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-05-01,,0.0,17.8,10.6,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-05-02,,0.0,18.3,10.6,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-05-03,,0.0,16.1,10.0,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-05-04,,0.0,15.55,10.0,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-05-05,,0.0,15.55,10.3,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-05-06,,0.0,15.25,10.85,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-05-07,,0.3,16.15,10.55,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-05-08,,0.0,16.1,11.7,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-05-09,,0.0,16.7,11.7,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-05-10,,0.0,17.2,11.7,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-05-11,,0.0,16.1,11.7,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-05-12,,0.0,15.0,11.7,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-05-13,,0.0,15.6,11.1,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-05-14,,0.0,16.1,11.1,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-05-15,,39.4,16.95,12.25,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-05-16,,15.5,14.7,10.55,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-05-17,,0.0,14.7,10.55,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-05-18,,61.1,13.6,11.1,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-05-19,,35.1,14.75,10.25,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-05-20,,6.3999999999999995,15.25,10.0,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-05-21,,20.6,15.0,11.1,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-05-22,,1.3,18.3,11.1,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-05-23,,0.0,17.2,11.7,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-05-24,,0.0,17.2,11.7,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-05-25,,0.0,16.4,10.25,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-05-26,,1.0,14.75,10.0,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-05-27,,0.0,15.6,9.7,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-05-28,,0.0,14.7,11.4,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-05-29,,0.0,16.65,11.1,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-05-30,,0.0,13.9,10.0,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-05-31,,0.0,18.3,10.6,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-06-01,,0.0,17.2,11.1,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-06-02,,0.0,16.7,12.2,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-06-03,,0.0,17.2,10.6,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-06-04,,0.0,21.7,11.7,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-06-05,,0.0,21.7,13.3,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-06-06,,0.0,16.1,10.6,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-06-07,,0.0,19.4,10.6,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-06-08,,0.0,22.25,11.1,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-06-09,,0.0,32.8,16.1,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-06-10,,0.0,36.1,17.2,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-06-11,,0.0,34.7,16.1,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-06-12,,0.0,31.1,10.8,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-06-13,,0.0,26.65,12.5,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-06-14,,0.0,16.1,12.2,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-06-15,,0.0,15.0,11.1,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-06-16,,0.0,15.0,11.1,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-06-17,,0.0,18.9,11.7,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-06-18,,0.0,26.950000000000003,11.95,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-06-19,,0.0,16.65,12.75,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-06-20,,0.0,16.65,12.8,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-06-21,,0.0,17.2,11.95,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-06-22,,0.0,18.6,11.95,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-06-23,,0.0,22.8,12.8,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-06-24,,0.0,19.4,12.8,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-06-25,,0.0,18.35,14.45,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-06-26,,0.0,18.3,13.3,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-06-27,,0.0,17.5,13.9,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-06-28,,0.0,18.3,12.2,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-06-29,,0.0,17.2,11.1,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-06-30,,0.0,16.1,12.2,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-07-01,,0.0,15.85,12.2,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-07-02,,0.0,17.200000000000003,11.65,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-07-03,,0.0,17.5,11.4,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-07-04,,0.0,17.5,11.15,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-07-05,,0.0,19.4,12.2,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-07-06,,0.0,18.9,12.2,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-07-07,,0.0,16.7,12.2,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-07-08,,0.0,16.1,12.2,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-07-09,,0.0,17.8,12.8,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-07-10,,0.0,19.4,13.9,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-07-11,,0.0,17.8,13.3,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-07-12,,0.0,18.3,11.7,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-07-13,,0.0,15.3,12.25,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-07-14,,0.0,17.2,11.7,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-07-15,,0.0,18.6,12.2,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-07-16,,0.0,18.049999999999997,11.65,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-07-17,,0.0,19.15,11.95,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-07-18,,0.0,18.3,13.3,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-07-19,,0.0,21.7,14.4,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-07-20,,0.0,18.9,13.9,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-07-21,,0.0,18.9,13.3,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-07-22,,0.0,19.4,12.8,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-07-23,,0.0,17.5,11.95,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-07-24,,0.0,20.299999999999997,12.5,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-07-25,,0.0,18.35,12.5,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-07-26,,0.0,19.45,12.5,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-07-27,,0.0,17.2,11.95,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-07-28,,0.0,19.15,13.05,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-07-29,,0.0,17.200000000000003,12.5,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-07-30,,0.0,16.950000000000003,11.95,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-07-31,,0.0,18.6,13.3,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-08-01,,0.0,18.05,13.35,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-08-02,,0.0,19.4,13.9,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-08-03,,0.0,17.8,12.75,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-08-04,,0.0,18.35,13.05,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-08-05,,0.0,18.35,13.3,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-08-06,,0.0,17.5,13.6,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-08-07,,0.0,17.200000000000003,13.3,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-08-08,,0.0,17.799999999999997,13.3,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-08-09,,0.0,19.45,12.2,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-08-10,,0.0,18.9,14.7,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-08-11,,0.0,20.55,13.85,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-08-12,,0.0,22.2,16.1,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-08-13,,0.0,24.4,14.4,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-08-14,,0.0,28.9,15.0,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-08-15,,0.0,29.4,15.6,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-08-16,,0.0,20.799999999999997,14.45,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-08-17,,0.0,19.75,14.15,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-08-18,,0.0,20.549999999999997,13.35,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-08-19,,0.0,18.6,13.35,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-08-20,,0.0,19.450000000000003,14.15,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-08-21,,0.0,23.3,14.4,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-08-22,,0.0,22.8,15.6,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-08-23,,0.0,21.7,15.0,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-08-24,,0.0,19.4,14.4,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-08-25,,0.0,18.9,13.3,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-08-26,,0.0,22.2,12.2,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-08-27,,0.0,18.299999999999997,12.5,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-08-28,,0.0,18.9,14.7,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-08-29,,0.0,21.700000000000003,16.15,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-08-30,,0.0,19.15,14.75,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-08-31,,0.0,22.2,15.0,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-09-01,,0.0,20.55,15.0,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-09-02,,0.0,19.200000000000003,15.3,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-09-03,,0.0,19.7,13.3,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-09-04,,0.0,18.9,13.6,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-09-05,,0.0,19.4,13.9,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-09-06,,0.0,17.8,13.9,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-09-07,,0.0,18.299999999999997,13.85,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-09-08,,0.0,18.6,13.05,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-09-09,,0.0,19.450000000000003,13.05,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-09-10,,0.0,18.85,12.8,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-09-11,,0.0,21.35,12.5,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-09-12,,0.0,29.15,14.75,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-09-13,,0.0,31.9,15.55,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-09-14,,0.0,25.0,13.9,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-09-15,,0.0,18.049999999999997,13.35,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-09-16,,5.9,18.9,14.45,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-09-17,,0.0,21.1,13.9,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-09-18,,2.0,21.1,15.6,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-09-19,,0.0,21.7,13.9,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
2019-09-20,,0.0,22.75,13.9,,,,,,,,,FIPS:06075,San Francisco County,CA,mediterranean,earthquakes_fog,2019,,
